pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GOBP_DE_NOVO_POST_TRANSLATIONAL_PROTEIN_FOLDING,0.04395604395604396,0.47413438102513733,-0.5682143860960139,-1.5393191341037777,299,11,
GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS,0.04435374149659864,0.47413438102513733,-0.4898144480044382,-1.5328770773967546,325,18,
GOBP_RNA_METHYLATION,0.043943446694688575,0.47413438102513733,0.3882449156581867,1.5213603266562645,114,19,
GOBP_THIOESTER_BIOSYNTHETIC_PROCESS,0.04415881903792314,0.47413438102513733,-0.4218674901729622,-1.4997023877664786,346,30,
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS,0.04510022271714922,0.47718281307510074,0.294102799757911,1.4474572405595356,80,41,
GOBP_PURINE_NUCLEOTIDE_CATABOLIC_PROCESS,0.045116334002598325,0.47718281307510074,-0.35895625254283664,-1.4421424759927097,381,53,
GOBP_AMP_METABOLIC_PROCESS,0.04603616133518776,0.4783714266305187,-0.513493878117377,-1.5308759247846933,330,15,
GOBP_ARTERY_DEVELOPMENT,0.045884714654430746,0.4783714266305187,-0.5375909429374915,-1.5342129932032027,319,13,
GOBP_HEMOGLOBIN_METABOLIC_PROCESS,0.046185935637663884,0.4783714266305187,-0.5814619571747429,-1.5330436918717116,309,10,
GOBP_LYMPHOCYTE_DIFFERENTIATION,0.04597562447206468,0.4783714266305187,-0.38108901860821404,-1.470170810393595,380,43,
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT,0.04743291781111346,0.48624821899700416,-0.28649504613201093,-1.3404895757717443,448,148,
GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS,0.04736899682748058,0.48624821899700416,-0.3087712301061317,-1.3792371847016833,432,102,
GOBP_AMIDE_CATABOLIC_PROCESS,0.048788164935473714,0.4925633419495553,0.4892538172914483,1.5862921275225317,154,11,
GOBP_FATTY_ACID_CATABOLIC_PROCESS,0.0487717195925704,0.4925633419495553,-0.36897579339965275,-1.446689465226605,406,47,
GOBP_MAINTENANCE_OF_LOCATION,0.04839650145772595,0.4925633419495553,0.28945438121218625,1.4358504666475573,82,43,
GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT,0.049578059071729956,0.49306736360392134,-0.4533474696488237,-1.4944584634608908,375,22,
GOBP_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.04944500504540868,0.49306736360392134,-0.5483972599997817,-1.5266251362085779,342,12,
GOBP_SPROUTING_ANGIOGENESIS,0.04944688791150206,0.49306736360392134,-0.4598668756296146,-1.495564989492893,370,21,
GOBP_PROTEOLYSIS,0.051419335286392566,0.5045261811818549,-0.25206898230745467,-1.2575749850527889,508,326,
GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,0.05118483412322275,0.5045261811818549,-0.47320035279964767,-1.5027567474750896,377,19,
GOBP_RNA_LOCALIZATION,0.05148741418764302,0.5045261811818549,-0.33543042805052675,-1.4075226922144288,449,68,
GOBP_REGULATION_OF_PROTEIN_BINDING,0.052294853963838664,0.509938600359578,-0.5071352138877273,-1.511918880898115,375,15,
GOBP_AMYLOID_BETA_CLEARANCE,0.05557912600763683,0.5131937898007087,-0.5179130577402319,-1.511764909067458,392,14,
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,0.05519929586319628,0.5131937898007087,-0.4050210939248259,-1.4642899038612305,438,32,
GOBP_CRD_MEDIATED_MRNA_STABILIZATION,0.05450549450549451,0.5131937898007087,-0.5555230506860166,-1.5049377176666434,371,11,
GOBP_LIPID_CATABOLIC_PROCESS,0.055709380883818806,0.5131937898007087,-0.3113374522710121,-1.3678968336764827,502,91,
GOBP_MICROTUBULE_POLYMERIZATION,0.05515191545574637,0.5131937898007087,0.4418996625855131,1.517962587249492,166,13,
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR,0.05385925828855982,0.5131937898007087,-0.4456179221646878,-1.485567608000195,410,23,
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.055701589685818,0.5131937898007087,-0.40116315203536534,-1.4605523673128544,444,33,
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,0.053074506283662476,0.5131937898007087,-0.32218057582950993,-1.3893223621673394,472,80,
GOBP_RESPONSE_TO_ALCOHOL,0.054598033545401964,0.5131937898007087,-0.3408906518172309,-1.4119983280871011,471,63,
GOBP_RESPONSE_TO_PEPTIDE_HORMONE,0.055254724278925846,0.5131937898007087,-0.30921352599986524,-1.3668918209624237,499,95,
GOBP_SKELETAL_SYSTEM_MORPHOGENESIS,0.05345778532032244,0.5131937898007087,-0.5208893273503974,-1.520452506125165,377,14,
GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS,0.05522708949207202,0.5131937898007087,-0.4633645045163125,-1.491210127785674,410,20,
GOBP_DIGESTION,0.05719473445301861,0.5183767954613016,0.33497423366734064,1.4579858501180352,125,27,
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,0.05755102040816327,0.5183767954613016,-0.47663788720174216,-1.4916409560539348,422,18,
GOBP_PROTEIN_ACYLATION,0.0574468085106383,0.5183767954613016,0.49713464651419953,1.5573473882954796,188,10,
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE,0.05697905697905698,0.5183767954613016,-0.347043846909087,-1.4097746495319126,486,56,
GOBP_SEX_DIFFERENTIATION,0.05782792665726375,0.5183767954613016,-0.42257540091757806,-1.4675390850247412,450,27,
GOBP_VASCULATURE_DEVELOPMENT,0.057652335630674983,0.5183767954613016,-0.3036938157350721,-1.3565570965979532,526,102,
GOBP_ALCOHOL_METABOLIC_PROCESS,0.0581919690788061,0.5193113669130954,-0.29152966289644233,-1.3349145860101592,541,123,
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,0.05872756933115824,0.5217618270799348,0.4587553047316573,1.526063723199254,179,12,
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS,0.060078208318521155,0.5313997275607247,0.41521502056888826,1.4956028559144816,168,15,
GOBP_ERBB_SIGNALING_PATHWAY,0.06064240970278555,0.5340272114355432,-0.4517260590261106,-1.4690896746935531,454,21,
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,0.061160714285714284,0.5362292449874687,0.3373667036069327,1.4520226184238172,136,26,
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.061712846347607056,0.5363651297776805,0.20280830790641727,1.260584263801942,48,107,
GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS,0.061611374407582936,0.5363651297776805,-0.46486059460106327,-1.4762719238034985,454,19,
GOBP_CARTILAGE_DEVELOPMENT,0.06272108843537415,0.536794239114316,-0.4722270872093929,-1.4778373326026464,460,18,
GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS,0.06578220011055833,0.536794239114316,-0.48796777360568766,-1.4773584707163339,475,16,
GOBP_GASTRULATION,0.06400363141171131,0.536794239114316,0.3305359110597802,1.4386679118717507,140,27,
GOBP_HEMOSTASIS,0.06211250140908579,0.536794239114316,-0.32291019155492034,-1.3807177004486884,550,76,
GOBP_LIPID_BIOSYNTHETIC_PROCESS,0.06352819451629592,0.536794239114316,-0.2685710887370476,-1.2895649665485411,613,191,
GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS,0.06632725215669637,0.536794239114316,-0.5071899580827769,-1.480464663714879,468,14,
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,0.06603555760794273,0.536794239114316,-0.3326297475366629,-1.3815999763043287,571,64,
GOBP_PEPTIDE_METABOLIC_PROCESS,0.06503628056973931,0.536794239114316,-0.4549959371788151,-1.4642782151184333,483,20,
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,0.06615017878426699,0.536794239114316,-0.5606054789200798,-1.4780548967692286,443,10,
GOBP_REGULATION_OF_CELL_ADHESION,0.06418331885317116,0.536794239114316,-0.2973071322776966,-1.3370672560750052,590,107,
GOBP_REGULATION_OF_HORMONE_LEVELS,0.06435643564356436,0.536794239114316,-0.2906635131138389,-1.326591684761129,597,120,
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,0.0636215334420881,0.536794239114316,0.4530092363968523,1.5069492489984617,194,12,
GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY,0.0662613981762918,0.536794239114316,0.4877140271048446,1.5278359126094543,217,10,
GOBP_RESPONSE_TO_AXON_INJURY,0.06578754578754578,0.536794239114316,-0.5445020356790828,-1.4750812766955212,448,11,
GOBP_RESPONSE_TO_INSULIN,0.0656005602894829,0.536794239114316,-0.3393517823172782,-1.3866724902559393,561,58,
GOBP_RESPONSE_TO_OXIDATIVE_STRESS,0.06439641999563414,0.536794239114316,-0.300275803485443,-1.34382133951945,589,103,
GOBP_T_CELL_DIFFERENTIATION,0.06535282898919263,0.536794239114316,-0.4086578241066338,-1.443521204912222,513,29,
GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION,0.06725241349387136,0.5420869942510034,-0.2944027975972524,-1.3283822400166572,619,110,
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.06770145310435931,0.5435148785366034,0.4306815726578388,1.4794275028120498,204,13,
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,0.06812684762160709,0.5447422735823704,-0.45262536819508303,-1.4566491964027122,506,20,
GOBP_MITOTIC_CELL_CYCLE_PROCESS,0.06841418316293235,0.5448603671023975,-0.29490784795848823,-1.3266866985155517,628,108,
GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,0.06962663975782038,0.5483879622835741,-0.528660791461508,-1.4716828686805994,482,12,
GOBP_INTRACELLULAR_MONOATOMIC_ION_HOMEOSTASIS,0.0693815987933635,0.5483879622835741,0.19373541855136064,1.222856374886931,45,126,
GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS,0.06968011126564673,0.5483879622835741,-0.49294006042483557,-1.4695989631521869,500,15,
GOBP_PHAGOCYTOSIS_ENGULFMENT,0.07026096931459708,0.5507908927838414,-0.5143818589819107,-1.4679773569210333,489,13,
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN,0.07258274693771176,0.5616115075574535,-0.42916135156928925,-1.4456098574048948,556,24,
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,0.07228535353535354,0.5616115075574535,-0.27730438508752964,-1.3023140435102023,686,152,
GOBP_MAPK_CASCADE,0.07276507276507277,0.5616115075574535,0.21182734352007931,1.2613870754816108,69,89,
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS,0.07265388496468214,0.5616115075574535,-0.5255730690974946,-1.4630872849343601,503,12,
GOBP_REGULATION_OF_CELL_ACTIVATION,0.07352272727272727,0.5652766608391608,-0.31971616826191773,-1.3539151122796254,646,72,
GOBP_ERYTHROSE_4_PHOSPHATE_PHOSPHOENOLPYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,0.07438373936860314,0.5683803872483117,-0.5239384987630806,-1.4585369774448256,515,12,
GOBP_MITOCHONDRIAL_TRANSPORT,0.07534807534807535,0.5683803872483117,-0.3379739776378781,-1.3729306833097759,643,56,
GOBP_PENTOSE_PHOSPHATE_SHUNT,0.07509546033092915,0.5683803872483117,-0.5012037141302907,-1.4629910870030423,530,14,
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,0.07489451476793249,0.5683803872483117,-0.4364457032375677,-1.4387418452997551,567,22,
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE,0.0752998667258996,0.5683803872483117,-0.30425800316974194,-1.3309773543689016,677,88,
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS,0.07605046880425975,0.5715221321041927,-0.3297405210821013,-1.362684840445714,656,62,
GOBP_TRNA_METABOLIC_PROCESS,0.07638469892602871,0.5718839443937506,-0.36183525772633196,-1.3958933690172486,632,43,
GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS,0.07703147017379051,0.5745742868559972,-0.33833582630187853,-1.36905688927036,655,55,
GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_OXIDASE,0.07813175724376531,0.5806148056887988,-0.5201041897643034,-1.4478630501215446,541,12,
GOBP_HEART_DEVELOPMENT,0.07861925652274301,0.5806390224358975,-0.32635817801152395,-1.355550591450775,680,64,
GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,0.07885952712100139,0.5806390224358975,-0.48572460952671936,-1.4480875868006517,566,15,
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,0.079296875,0.5806390224358975,0.35161812436420126,1.4071050085892103,202,20,
GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,0.07908576051779935,0.5806390224358975,-0.24551273340961793,-1.2235458153103036,781,321,
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT,0.08084577114427861,0.5813334407101185,-0.47896754334240543,-1.4501096089326824,584,16,
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL,0.08059232079675009,0.5813334407101185,-0.42717236197522146,-1.4240751828396958,614,23,
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,0.08013293943870015,0.5813334407101185,-0.3690885510906609,-1.3915711132713722,650,39,
GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS,0.07995520716685331,0.5813334407101185,-0.3075200323816044,-1.3314641706200283,713,82,
GOBP_SYNAPSE_ORGANIZATION,0.08067940552016985,0.5813334407101185,-0.3069481058712341,-1.3316748633775788,721,83,
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.08164689462665736,0.5821133722359418,-0.3295548611586004,-1.3528141359520007,701,60,
GOBP_INORGANIC_ANION_TRANSPORT,0.08180881216181396,0.5821133722359418,-0.41078221854635677,-1.413715463940568,634,26,
GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION,0.0818278427205101,0.5821133722359418,0.28021002965400643,1.3480207563067896,153,38,
GOBP_POLYSACCHARIDE_METABOLIC_PROCESS,0.08303931451612903,0.5844915130906406,-0.3908839562652412,-1.403780114199866,658,31,
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS,0.08249084249084249,0.5844915130906406,-0.5306475366488055,-1.4375487960463522,562,11,
GOBP_VITAMIN_TRANSPORT,0.08289299867899604,0.5844915130906406,0.4178249818121351,1.4352640296173267,250,13,
GOBP_B_CELL_ACTIVATION,0.0846774193548387,0.5923565870430691,-0.3898022245041929,-1.3998952949057542,671,31,
GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.08534201954397394,0.5923565870430691,0.2489618980776594,1.3116002238144069,130,53,
GOBP_RIBOSOME_BIOGENESIS,0.08481754995655952,0.5923565870430691,-0.2904112708734741,-1.3060547794641002,780,107,
GOBP_RNA_5_END_PROCESSING,0.0853005980484734,0.5923565870430691,0.4494439346108149,1.4572178080956772,270,11,
GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,0.08751651254953764,0.5925152251205689,0.4149304178819778,1.4253209585439688,264,13,
GOBP_AXON_DEVELOPMENT,0.08706438275251034,0.5925152251205689,-0.33857416317463873,-1.3569516676297195,736,52,
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.08782966368255504,0.5925152251205689,-0.35849775986655275,-1.375919263115243,725,42,
GOBP_FOLIC_ACID_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.08600732600732601,0.5925152251205689,-0.5274239340801273,-1.4288159071295379,586,11,
GOBP_GAMETE_GENERATION,0.0879206596835302,0.5925152251205689,-0.3002901312324123,-1.310460847659802,788,87,
GOBP_GLUTAMATE_METABOLIC_PROCESS,0.08680272108843537,0.5925152251205689,-0.45416060145831566,-1.421298163556554,637,18,
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.08883279240293304,0.5925152251205689,-0.34912918157643236,-1.362853095135411,738,46,
GOBP_MYOBLAST_DIFFERENTIATION,0.08879120879120879,0.5925152251205689,-0.5257110310411304,-1.4241755733271708,605,11,
GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,0.08819259617711106,0.5925152251205689,-0.35817236323600926,-1.3746703864352765,728,42,
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.08892174464040553,0.5925152251205689,-0.2733127114183612,-1.2750249645198606,841,144,
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,0.08888180949346926,0.5925152251205689,-0.2748834045103112,-1.2757765247060915,836,138,
GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS,0.0870815598757621,0.5925152251205689,-0.32041975936676775,-1.3369697517379961,756,66,
GOBP_CELL_CELL_ADHESION,0.08996539792387544,0.5954994385755861,-0.2856304277474308,-1.2917043327097786,831,111,
GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS,0.08993197278911565,0.5954994385755861,-0.4524442851854528,-1.41592694210126,660,18,
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,0.09167842031029619,0.5965237155038855,-0.40039764014630896,-1.3905191480395451,714,27,
GOBP_CELL_MATRIX_ADHESION,0.09087630724846736,0.5965237155038855,-0.3483961102969992,-1.3563414174509227,755,45,
GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT,0.09076570117579581,0.5965237155038855,-0.4998320884186486,-1.4264542484320615,632,13,
GOBP_REGULATION_OF_ATP_DEPENDENT_ACTIVITY,0.09191060749134404,0.5965237155038855,0.4425253996967641,1.4347860618726103,291,11,
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.0914187643020595,0.5965237155038855,-0.3172977724090882,-1.3314350085962023,798,68,
GOBP_SKELETAL_SYSTEM_DEVELOPMENT,0.09167158889545186,0.5965237155038855,-0.3367220684453371,-1.3495287650432697,775,52,
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS,0.09237143553497441,0.5975744324738312,-0.35908662440640465,-1.3687544298422725,757,41,
GOBP_ODONTOGENESIS,0.09333333333333334,0.5977936241344163,-0.5225885025271404,-1.415716498713813,636,11,
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,0.0934505692706572,0.5977936241344163,-0.3085685890900084,-1.319395063709505,828,76,
GOBP_REGULATION_OF_PROTEIN_TRANSPORT,0.09360150292850039,0.5977936241344163,-0.294446427906637,-1.301613222499715,846,95,
GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS,0.09355629234539427,0.5977936241344163,-0.509731957941018,-1.4189888908669628,648,12,
GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.09494505494505495,0.6025243328100471,-0.5214928483617283,-1.4127483207471003,647,11,
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.09472551130247578,0.6025243328100471,-0.2807289098108246,-1.279415435718214,879,119,
GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS,0.09582753824756607,0.60620015492685,-0.475095330505052,-1.4163985870958296,688,15,
GOBP_OSSIFICATION,0.0965144369032555,0.606336440644275,-0.316886890087533,-1.32222865283537,838,66,
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,0.0967590418036637,0.606336440644275,-0.3307859006661789,-1.3385065398793057,823,55,
GOBP_RESPONSE_TO_VIRUS,0.09674796747967479,0.606336440644275,0.2254257715375717,1.263599921414325,118,69,
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.09736747205192932,0.608242426974396,-0.3446928580882325,-1.3455355590600389,809,46,
GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS,0.09828878517889973,0.6120849893228055,-0.48441791415383245,-1.4139940922453567,694,14,
GOBP_CILIUM_ORGANIZATION,0.09885742672627919,0.6137142733721493,0.2881937057910764,1.3333326341004388,198,33,
GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,0.09917831915813752,0.613800185749588,-0.5052895680410455,-1.4066221914306094,687,12,
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS,0.10005783689994216,0.6160562031686653,-0.31891373250750327,-1.3209680426967054,864,63,
GOBP_CELL_CYCLE_PHASE_TRANSITION,0.10112751365802627,0.6160562031686653,-0.3212893473207647,-1.3222988714820068,869,61,
GOBP_NAD_METABOLIC_PROCESS,0.10104810534802472,0.6160562031686653,-0.4321690698150841,-1.3908162743209858,751,20,
GOBP_NON_PROTEINOGENIC_AMINO_ACID_CATABOLIC_PROCESS,0.1013919413919414,0.6160562031686653,-0.5178722247888385,-1.402939883510183,691,11,
GOBP_REGULATION_OF_T_CELL_ACTIVATION,0.1012429105828406,0.6160562031686653,-0.35094197629554447,-1.3538691079996124,838,43,
GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.10036821475234589,0.6160562031686653,-0.33619198161205865,-1.3374630715265028,844,50,
GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING,0.10170236133992312,0.6160697585409283,-0.2894461506953661,-1.2869210684106498,925,98,
GOBP_REGULATION_OF_KETONE_METABOLIC_PROCESS,0.10203283815480844,0.6162043609409731,-0.4096812902925353,-1.3799921858658484,782,24,
GOBP_BILE_ACID_METABOLIC_PROCESS,0.1061611374407583,0.6170480909126657,-0.43547210584561413,-1.3829420065410616,783,19,
GOBP_CELLULAR_RESPONSE_TO_KETONE,0.10538520999742335,0.6170480909126657,-0.3976857996168351,-1.3686438685136122,817,26,
GOBP_CELL_JUNCTION_ORGANIZATION,0.1046286329386437,0.6170480909126657,-0.2782476877696284,-1.2681073243409784,971,119,
GOBP_CELL_KILLING,0.10259818731117824,0.6170480909126657,-0.34697122875615655,-1.3430872449693958,848,44,
GOBP_DEFENSE_RESPONSE_TO_VIRUS,0.10500905250452625,0.6170480909126657,0.2540811775344785,1.2958959286488954,173,47,
GOBP_INTERLEUKIN_6_PRODUCTION,0.10435497124075596,0.6170480909126657,-0.4537346981343218,-1.3975654796007282,761,17,
GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT,0.10376661742983752,0.6170480909126657,-0.35858456032203845,-1.3519680150866935,842,39,
GOBP_NADPH_REGENERATION,0.10680272108843537,0.6170480909126657,-0.44350156466726526,-1.3879406478060554,784,18,
GOBP_POSITIVE_REGULATION_OF_BINDING,0.10625869262865091,0.6170480909126657,-0.46905847674555345,-1.3984009546493728,763,15,
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,0.10634158993645441,0.6170480909126657,-0.40193364444216706,-1.3690000484284637,819,25,
GOBP_POSITIVE_REGULATION_OF_MACROAUTOPHAGY,0.10664112388250319,0.6170480909126657,-0.39099013079985506,-1.3689297683700519,834,28,
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,0.10361613351877608,0.6170480909126657,-0.4705225832924494,-1.4027658858773362,744,15,
GOBP_REGULATION_OF_DNA_REPAIR,0.10372771474878444,0.6170480909126657,-0.3714173168727391,-1.3611880961617928,831,34,
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT,0.10633626097867001,0.6170480909126657,-0.26502491020423674,-1.2530476044817163,1016,161,
GOBP_REGULATION_OF_WOUND_HEALING,0.1032171581769437,0.6170480909126657,-0.35436865103514775,-1.350770616152579,846,41,
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,0.10764872521246459,0.618361499137117,0.4313766119211477,1.3986387010246424,341,11,
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION,0.10754578754578754,0.618361499137117,-0.5149965058637963,-1.3951494275239562,733,11,
GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS,0.11034013605442176,0.6243098527618944,-0.44171518613273275,-1.3823501661077415,810,18,
GOBP_LEUKOCYTE_APOPTOTIC_PROCESS,0.11055812300035549,0.6243098527618944,0.3823178016726404,1.377107204034014,310,15,
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,0.11033536965465653,0.6243098527618944,-0.368678440245786,-1.3511505290045733,884,34,
GOBP_REGULATION_OF_NEUROGENESIS,0.11045481393975191,0.6243098527618944,-0.3290628424736829,-1.31883179939906,934,52,
GOBP_REGULATION_OF_PROTEIN_SECRETION,0.10953226761397276,0.6243098527618944,-0.3309127844759611,-1.3213961924817,924,51,
GOBP_RHYTHMIC_PROCESS,0.11050250059537985,0.6243098527618944,-0.3333833561276256,-1.3202938031534142,927,49,
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,0.11367911851652782,0.6245761805761806,-0.42445340801368703,-1.3659855570159936,845,20,
GOBP_ANIMAL_ORGAN_REGENERATION,0.11401489505754908,0.6245761805761806,-0.4320914871771312,-1.372206073051904,841,19,
